Alaska,American,Delta,Frontier,Hawaiian,JetBlue,Southwest,Spirit,United,Virgin
,0.77852821,,,,,,,0.74653372,
,0.78539708,,,,,,,0.80937127,
,0.87045976,,,,,,,0.76696455,
,0.62261207,,,,,,,0.13076406,
,0.75163101,,,,,,,0.89029716,
,0.94130485,,,,,,,0.66027501,
,0.9221655,,,,,,,0.13076406,
,0.82128385,,,,,,,0.78430963,
,0.81829226,,,,,,,0.74653372,
,0.30831045,,,,,,,0.8423675,
,0.28860477,,,,,,,0.69291229,
,0.86901186,,,,,,,0.85281094,
,0.72273322,,,,,,,0.76696455,
,0.65409988,,,,,,,0.66027501,
,0.42076105,,,,,,,0.58266667,
,0.97924186,,,,,,,0.76696455,
,0.93923832,,,,,,,0.43324591,
,0.51375653,,,,,,,0.95594578,
,0.41127672,,,,,,,0.76696455,
,0.30256778,,,,,,,0.83243168,
,0.87162124,,,,,,,0.61106711,
,0.78528245,,,,,,,0.76838956,
,0.98841029,,,,,,,0.83243168,
,0.55697151,,,,,,,0.66107983,
,0.94720255,,,,,,,0.58540457,
,0.72273322,,,,,,,0.76696455,
,0.68172054,,,,,,,0.30059839,
,0.44801603,,,,,,,0.76696455,
,0.96539068,,,,,,,0.95877296,
,0.32696813,,,,,,,0.56652817,
,0.00012665,,,,,,,0.95594578,
,0.54734523,,,,,,,0.94046724,
,0.99512569,,,,,,,0.95594578,
,0.91216894,,,,,,,0.99842465,
,0.86885584,,,,,,,0.74653372,
,0.4378678,,,,,,,0.99842465,
,0.85000497,,,,,,,0.18762756,
,0.54581364,,,,,,,0.42738949,
,0.19077844,,,,,,,0.95255515,
,0.95158549,,,,,,,0.99842465,
,0.73687324,,,,,,,0.60752965,
,0.93426509,,,,,,,0.96025863,
,0.47680915,,,,,,,0.40930964,
,0.91105945,,,,,,,0.4766046,
,0.99754823,,,,,,,0.76696455,
,0.04261946,,,,,,,0.23568029,
,0.87822417,,,,,,,0.99125084,
,0.73154393,,,,,,,0.96147051,
,0.86615831,,,,,,,0.78438068,
,0.88498315,,,,,,,0.50251748,
,0.00157592,,,,,,,0.8482267,
,0.81465866,,,,,,,0.96922279,
,0.88914231,,,,,,,0.9980608,
,0.93807814,,,,,,,0.89256085,
,0.55110838,,,,,,,0.67395326,
,0.16877697,,,,,,,0.50251748,
,0.98505999,,,,,,,0.89840439,
,0.30551536,,,,,,,0.83243168,
,0.98712997,,,,,,,0.97669986,
,0.99821122,,,,,,,0.75049612,
,0.93426509,,,,,,,0.83243168,
,0.14423647,,,,,,,0.72797644,
,0.7025729,,,,,,,0.80307102,
,0.58207565,,,,,,,0.95594578,
,0.20694328,,,,,,,0.3103529,
,0.96639702,,,,,,,0.80307102,
,0.68383664,,,,,,,0.74653372,
,0.54680258,,,,,,,0.80307102,
,0.34929944,,,,,,,0.0002348,
,0.77219727,,,,,,,0.65963319,
,0.97924186,,,,,,,0.92693608,
,0.90803376,,,,,,,0.76234153,
,0.27905982,,,,,,,0.41762759,
,0.90803376,,,,,,,0.99920424,
,0.97530405,,,,,,,0.93634225,
,0.1339101,,,,,,,0.85130712,
,0.20305804,,,,,,,0.85130712,
,0.85121469,,,,,,,0.56794213,
,0.30413585,,,,,,,0.52860124,
,0.27261805,,,,,,,0.94054949,
,0.96664488,,,,,,,0.94291205,
,0.85410413,,,,,,,0.51773256,
,0.40050293,,,,,,,0.5689234,
,0.47221615,,,,,,,0.0002348,
,0.06349879,,,,,,,0.97254612,
,0.1479791,,,,,,,0.60043789,
,0.99125127,,,,,,,0.58540457,
,0.67248809,,,,,,,0.96161768,
,0.78327592,,,,,,,0.99883013,
,0.89644648,,,,,,,0.75181951,
,0.81090172,,,,,,,0.98519318,
,0.07076087,,,,,,,0.34779629,
,0.80903623,,,,,,,0.80307102,
,0.18486619,,,,,,,0.51221007,
,0.79111178,,,,,,,0.89573604,
,0.99644975,,,,,,,0.80823466,
,0.94818992,,,,,,,0.89311864,
,0.54746167,,,,,,,0.11857126,
,0.75652292,,,,,,,0.43360444,
,0.84618794,,,,,,,0.43360444,
,0.92379267,,,,,,,0.89311864,
,0.65878625,,,,,,,0.39988123,
,0.47680915,,,,,,,0.87698785,
,0.81483978,,,,,,,0.89311864,
,0.17397549,,,,,,,0.43360444,
,0.66440794,,,,,,,0.92173448,
,0.77360322,,,,,,,0.99383118,
,0.67459677,,,,,,,0.00057519,
,0.50229248,,,,,,,0.89713418,
,0.60450696,,,,,,,0.92173448,
,0.51734304,,,,,,,0.43360444,
,0.35519981,,,,,,,0.00057519,
,0.54875954,,,,,,,0.87879518,
,0.88822429,,,,,,,0.66844048,
,0.7900638,,,,,,,0.49708003,
,0.95051244,,,,,,,0.48470977,
,0.89644648,,,,,,,0.43360444,
,0.91145731,,,,,,,0.43360444,
,0.26460298,,,,,,,0.95877296,
,0.84927806,,,,,,,0.90579673,
,0.9582056,,,,,,,0.61291454,
,0.82362022,,,,,,,0.9900339,
,0.00033376,,,,,,,0.99205204,
,0.93426509,,,,,,,0.51304454,
,0.47680915,,,,,,,0.95877296,
,0.48005559,,,,,,,0.76838956,
,0.85835696,,,,,,,0.81729541,
,0.00671836,,,,,,,0.81746408,
,0.41503965,,,,,,,0.67405213,
,0.00013845,,,,,,,0.96106094,
,0.89644648,,,,,,,0.99279701,
,0.58879834,,,,,,,0.91120682,
,0.82235281,,,,,,,0.91906868,
,0.47680915,,,,,,,0.94433398,
,0.38617482,,,,,,,0.84223467,
,0.00013845,,,,,,,0.97757174,
,0.59789454,,,,,,,0.02899861,
,0.92248789,,,,,,,0.90579673,
,0.9644864,,,,,,,0.47562933,
,0.00447939,,,,,,,0.92344417,
,0.47680915,,,,,,,0.50251248,
,0.82691513,,,,,,,0.98473635,
,0.62512289,,,,,,,0.5921378,
,0.99435717,,,,,,,0.90632019,
,0.48942908,,,,,,,0.90579673,
,0.56258012,,,,,,,0.73847551,
,0.84999222,,,,,,,0.43542025,
,0.82691513,,,,,,,0.92344417,
,0.96654349,,,,,,,0.5015225,
,0.69129702,,,,,,,0.90579673,
,0.89106733,,,,,,,0.98445608,
,0.72093414,,,,,,,0.24792496,
,0.89508517,,,,,,,0.51150797,
,0.96327177,,,,,,,0.98445608,
,0.26695637,,,,,,,0.85871403,
,0.89508517,,,,,,,0.95091728,
,0.62512289,,,,,,,0.85871403,
,0.79422607,,,,,,,0.90579673,
,0.49212815,,,,,,,0.82112528,
,0.80784223,,,,,,,0.49497517,
,0.6104181,,,,,,,0.57077651,
,0.92835627,,,,,,,0.56778263,
,0.64064852,,,,,,,0.13076406,
,0.94991924,,,,,,,0.5004475,
,0.94893738,,,,,,,0.87179458,
,0.94333314,,,,,,,0.32815094,
,0.87607553,,,,,,,0.95594578,
,0.66478911,,,,,,,0.49497517,
,0.37334108,,,,,,,0.99261286,
,0.8595491,,,,,,,0.91397223,
,0.71547794,,,,,,,0.94240829,
,0.87874937,,,,,,,0.85130712,
,0.959002,,,,,,,0.43343745,
,0.93426509,,,,,,,0.23316416,
,0.48470977,,,,,,,0.577388,
,0.70448761,,,,,,,0.79923822,
,0.97327923,,,,,,,0.23316416,
,0.37138727,,,,,,,0.92659401,
,0.2457554,,,,,,,0.90432398,
,0.91233384,,,,,,,0.71123917,
,0.59043647,,,,,,,0.47807407,
,0.97450904,,,,,,,0.57077651,
,0.33493017,,,,,,,0.50986872,
,0.73193456,,,,,,,0.57077651,
,0.97075172,,,,,,,0.78735749,
,0.88241282,,,,,,,0.73847551,
,0.78608396,,,,,,,0.88072671,
,0.7901633,,,,,,,0.77648174,
,0.97012173,,,,,,,0.60810652,
,0.98825659,,,,,,,0.69054533,
,0.94893738,,,,,,,0.71665311,
,0.90818897,,,,,,,0.15742547,
,0.67969054,,,,,,,0.981852,
,0.64479103,,,,,,,0.81287492,
,0.86315909,,,,,,,0.15742547,
,0.89644648,,,,,,,0.76385645,
,0.47074097,,,,,,,0.71665311,
,0.66478911,,,,,,,0.63443947,
,0.91895779,,,,,,,0.76385645,
,0.96367962,,,,,,,0.15742547,
,0.24768637,,,,,,,0.98542909,
,0.97718104,,,,,,,0.49752252,
,0.89644648,,,,,,,0.95161727,
,0.98022512,,,,,,,0.99822617,
,0.93505533,,,,,,,0.81029067,
,0.60478187,,,,,,,0.52196835,
,0.87796727,,,,,,,0.51714577,
,0.50687957,,,,,,,0.7864671,
,0.89167251,,,,,,,0.54430847,
,0.72513943,,,,,,,0.47562933,
,0.94015799,,,,,,,0.75049612,
,0.58940349,,,,,,,0.67405213,
,0.70396272,,,,,,,0.99598478,
,0.95098398,,,,,,,0.62637111,
,0.9176071,,,,,,,0.95715146,
,0.9176071,,,,,,,0.76696455,
,0.19090506,,,,,,,0.87707628,
,0.46534316,,,,,,,0.57951677,
,0.99601629,,,,,,,0.73847551,
,0.77758881,,,,,,,0.50251748,
,0.9951938,,,,,,,0.65869183,
,0.47170526,,,,,,,0.57444252,
,0.47823876,,,,,,,0.80062257,
,0.66711381,,,,,,,0.75049612,
,0.58406663,,,,,,,0.97777061,
,0.97281768,,,,,,,0.99470298,
,0.6787929,,,,,,,0.50251748,
,0.64764648,,,,,,,0.7871297,
,0.93419196,,,,,,,0.73874387,
,0.74784655,,,,,,,0.90579673,
,0.689266,,,,,,,0.6247338,
,0.17397549,,,,,,,0.55929467,
,0.92295992,,,,,,,0.18041919,
,0.90255926,,,,,,,0.73998296,
,0.66852912,,,,,,,0.44845873,
,0.51590713,,,,,,,0.91168624,
,0.86735017,,,,,,,0.90514708,
,0.87095173,,,,,,,0.68172054,
,0.99116579,,,,,,,0.6247338,
,0.4986275,,,,,,,0.42055634,
,0.85064387,,,,,,,0.8329235,
,0.99712574,,,,,,,0.51444348,
,0.48470977,,,,,,,0.64717168,
,0.48470977,,,,,,,0.80213628,
,0.97934386,,,,,,,0.80062098,
,0.7566058,,,,,,,0.46659733,
,0.55551023,,,,,,,0.73998296,
,0.9839783,,,,,,,0.58540457,
,0.58162311,,,,,,,0.58540457,
,0.93466437,,,,,,,0.89093331,
,0.60917841,,,,,,,0.84347176,
,0.819461,,,,,,,0.73847551,
,0.59908883,,,,,,,0.58540457,
,0.94130485,,,,,,,0.81729541,
,0.20530528,,,,,,,0.73847551,
,0.86735017,,,,,,,0.50784936,
,0.48470977,,,,,,,0.73998296,
,0.99133714,,,,,,,0.58540457,
,0.48470977,,,,,,,0.58540457,
,0.89644648,,,,,,,0.98063931,
,0.99835143,,,,,,,0.90362608,
,0.26288059,,,,,,,0.58540457,
,0.95985637,,,,,,,0.75205453,
,0.96179702,,,,,,,0.99541103,
,0.83029649,,,,,,,0.73847551,
,0.62651854,,,,,,,0.5775466,
,0.35591472,,,,,,,0.22106514,
,0.58094648,,,,,,,1,
,0.73921837,,,,,,,0.95973675,
,0.07222721,,,,,,,0.69624497,
,0.99634137,,,,,,,0.81729541,
,0.51133556,,,,,,,0.71442024,
,0.31340894,,,,,,,0.86982134,
,0.95813265,,,,,,,0.65390075,
,0.41977917,,,,,,,0.71296333,
,0.6582533,,,,,,,0.850861,
,0.48152092,,,,,,,0.75313075,
,0.53081091,,,,,,,0.73847551,
,0.95760033,,,,,,,0.58540457,
,0.48728025,,,,,,,0.5775466,
,0.39860284,,,,,,,0.37746782,
,0.48143604,,,,,,,0.81250654,
,0.57815889,,,,,,,0.86400025,
,0.52771157,,,,,,,0.66282077,
,0.98670496,,,,,,,0.83243168,
,0.98659207,,,,,,,0.82445976,
,0.22252708,,,,,,,0.66280066,
,0.44019024,,,,,,,0.58540457,
,0.57627736,,,,,,,0.95973675,
,0.9866111,,,,,,,0.59101188,
,0.07679371,,,,,,,0.83587215,
,0.91535609,,,,,,,0.48962149,
,0.94049019,,,,,,,0.95100728,
,0.61810202,,,,,,,0.77506405,
,0.91535609,,,,,,,0.72975699,
,0.94013154,,,,,,,0.57077651,
,0.32390135,,,,,,,0.88620705,
,0.43897574,,,,,,,0.95973675,
,0.82403676,,,,,,,0.46224451,
,0.9974336,,,,,,,0.93293167,
,0.82925833,,,,,,,0.51922801,
,0.36993865,,,,,,,0.76385645,
,0.76838956,,,,,,,0.84545374,
,0.74583486,,,,,,,0.30846401,
,0.90735678,,,,,,,0.99746074,
,0.82925833,,,,,,,0.02978826,
,0.52229521,,,,,,,0.43179778,
,0.70890049,,,,,,,0.70996004,
,0.75411483,,,,,,,0.49822501,
,0.89124871,,,,,,,0.14726941,
,0.87267941,,,,,,,0.89223917,
,0.11753842,,,,,,,0.46489535,
,0.48357591,,,,,,,0.83867063,
,0.80164063,,,,,,,0.36474454,
,0.81614881,,,,,,,0.78539708,
,0.78395248,,,,,,,0.95973675,
,0.11753842,,,,,,,0.97222471,
,0.31380071,,,,,,,0.97355842,
,0.98687105,,,,,,,0.99417069,
,0.64288775,,,,,,,0.81445474,
,0.79442865,,,,,,,0.95973675,
,0.99334361,,,,,,,0.83927991,
,0.71216454,,,,,,,0.99909013,
,0.83236053,,,,,,,0.99417069,
,0.9262532,,,,,,,0.95078502,
,0.19119871,,,,,,,0.75049612,
,0.62154944,,,,,,,0.90885882,
,0.26694854,,,,,,,0.62190927,
,0.5119977,,,,,,,0.45651266,
,0.09963919,,,,,,,0.77642446,
,0.85852709,,,,,,,0.83629837,
,0.7600165,,,,,,,0.46211774,
,0.62154944,,,,,,,0.22348355,
,0.62154944,,,,,,,0.44004486,
,0.9262532,,,,,,,0.97355842,
,0.87446306,,,,,,,0.61886417,
,0.34045887,,,,,,,0.99417069,
,0.62154944,,,,,,,0.91743077,
,0.9787816,,,,,,,0.80675169,
,0.62154944,,,,,,,0.44195538,
,0.99551557,,,,,,,0.61083418,
,0.99333991,,,,,,,0.90885882,
,0.96332904,,,,,,,0.71507674,
,0.9262532,,,,,,,0.88363374,
,0.9262532,,,,,,,0.86864261,
,0.9262532,,,,,,,0.50299996,
,0.76737895,,,,,,,0.81826103,
,0.42690989,,,,,,,0.20962787,
,0.92922861,,,,,,,0.9132255,
,0.22920776,,,,,,,0.8500789,
,0.89735545,,,,,,,0.82333822,
,0.95854985,,,,,,,0.9809615,
,0.00144481,,,,,,,0.82333822,
,0.89644648,,,,,,,0.85046465,
,0.68611746,,,,,,,0.35824489,
,0.69541742,,,,,,,0.79315353,
,0.71249446,,,,,,,0.70031326,
,0.99356527,,,,,,,0.74508535,
,0.48707788,,,,,,,0.9132255,
,0.86878745,,,,,,,0.69311865,
,0.81248064,,,,,,,0.27755343,
,0.87729282,,,,,,,0.60286093,
,0.92804304,,,,,,,0.64848124,
,0.76705926,,,,,,,0.649413,
,0.00144481,,,,,,,0.71756194,
,0.94170798,,,,,,,0.98493869,
,0.69680301,,,,,,,0.99867957,
,0.77817109,,,,,,,0.37317966,
,0.33704291,,,,,,,0.95973675,
,0.95490541,,,,,,,0.88799574,
,0.94189379,,,,,,,0.71756194,
,0.78043275,,,,,,,0.57059766,
,0.45839641,,,,,,,0.65501111,
,0.80148156,,,,,,,0.8120033,
,0.72977868,,,,,,,0.99374985,
,0.88226852,,,,,,,0.54343524,
,0.57246856,,,,,,,0.83757848,
,0.18351981,,,,,,,0.76385645,
,0.76766087,,,,,,,0.65112774,
,0.6600933,,,,,,,0.62481116,
,0.21592729,,,,,,,0.6810106,
,0.96058212,,,,,,,0.89311864,
,0.83848518,,,,,,,0.79503225,
,0.58349077,,,,,,,0.37113984,
,0.87594519,,,,,,,0.47103497,
,0.77722888,,,,,,,0.79245212,
,0.00257114,,,,,,,0.51901333,
,0.96222933,,,,,,,0.35973604,
,0.95229188,,,,,,,0.67172558,
,0.94749832,,,,,,,0.9132255,
,0.98369782,,,,,,,0.81299202,
,0.62154944,,,,,,,0.37817304,
,0.7788608,,,,,,,0.75150217,
,0.97151503,,,,,,,0.29218823,
,0.82904584,,,,,,,0.98952434,
,0.61309009,,,,,,,0.77888492,
,0.89192918,,,,,,,0.44442804,
,0.69123513,,,,,,,0.8120033,
,0.84622568,,,,,,,0.45272167,
,0.79616084,,,,,,,0.8935988,
,0.33635505,,,,,,,0.0610253,
,0.8280244,,,,,,,0.08132119,
,0.97547209,,,,,,,0.31763105,
,6.19179e-5,,,,,,,0.06804216,
,0.54581364,,,,,,,0.60755111,
,0.95006651,,,,,,,0.38253317,
,0.95706771,,,,,,,0.47562933,
,0.964548,,,,,,,0.25742796,
,0.93270481,,,,,,,0.50251748,
,0.95490541,,,,,,,0.70636405,
,0.99494364,,,,,,,0.82264917,
,0.95696981,,,,,,,0.96964356,
,0.9512884,,,,,,,0.52929391,
,0.96085459,,,,,,,0.6206222,
,0.20999426,,,,,,,0.91829024,
,0.95229188,,,,,,,0.41117261,
,0.89644648,,,,,,,0.92827975,
,0.09400464,,,,,,,0.37310013,
,0.95813025,,,,,,,0.48106656,
,0.07167433,,,,,,,0.69552755,
,0.03392563,,,,,,,0.68872172,
,0.59548081,,,,,,,0.46659733,
,0.71152662,,,,,,,0.14410321,
,0.54581364,,,,,,,0.97904663,
,0.4992925,,,,,,,0.52929391,
,0.37746782,,,,,,,0.51078583,
,0.6863866,,,,,,,0.95883853,
,0.84931006,,,,,,,0.62436096,
,0.98772985,,,,,,,0.64848124,
,0.89279078,,,,,,,0.95883853,
,0.76480753,,,,,,,0.5796581,
,0.81090172,,,,,,,0.98727236,
,0.78290733,,,,,,,0.98912033,
,0.98772985,,,,,,,0.57114641,
,0.86075081,,,,,,,0.98697328,
,0.96085459,,,,,,,0.84223467,
,0.45880857,,,,,,,0.66804808,
,0.45880857,,,,,,,0.89143079,
,0.03215979,,,,,,,0.97847163,
,0.94657847,,,,,,,0.91994279,
,0.99844454,,,,,,,0.79835264,
,0.96898235,,,,,,,0.73606392,
,0.43660797,,,,,,,0.97291351,
,0.9898797,,,,,,,0.36155301,
,0.7999385,,,,,,,0.6398631,
,0.95103337,,,,,,,0.95054677,
,0.78954417,,,,,,,0.87679461,
,0.76978897,,,,,,,0.07223659,
,0.3473813,,,,,,,0.95877296,
,0.59021397,,,,,,,0.99185102,
,0.82070776,,,,,,,0.68790004,
,0.33633496,,,,,,,0.86835023,
,0.97827166,,,,,,,0.84885003,
,0.84385953,,,,,,,0.44845873,
,0.75999097,,,,,,,0.55572998,
,0.77226586,,,,,,,0.86566368,
,0.44812237,,,,,,,0.20054525,
,0.26419066,,,,,,,0.62609726,
,0.96863575,,,,,,,0.62408183,
,0.58305811,,,,,,,0.96100889,
,0.92684257,,,,,,,0.75049612,
,0.4548409,,,,,,,0.98181275,
,0.97996095,,,,,,,0.93199461,
,0.92725983,,,,,,,0.96656354,
,0.7493465,,,,,,,0.54893783,
,0.8090903,,,,,,,0.92867752,
,0.90308567,,,,,,,0.94605981,
,0.00082684,,,,,,,0.54893783,
,0.43952501,,,,,,,0.58540457,
,0.94190036,,,,,,,0.54893783,
,0.55929467,,,,,,,0.58540457,
,0.56575937,,,,,,,0.58540457,
,0.79980723,,,,,,,0.58540457,
,0.70599679,,,,,,,0.58540457,
,0.6065564,,,,,,,0.96002365,
,0.97800996,,,,,,,0.5615463,
,0.61931223,,,,,,,0.6241827,
,0.82780357,,,,,,,0.83162948,
,0.95696981,,,,,,,0.44092964,
,0.59566146,,,,,,,0.58540457,
,0.82780357,,,,,,,0.54907896,
,0.99877962,,,,,,,0.58540457,
,0.67961651,,,,,,,0.99346866,
,0.08594996,,,,,,,0.70770422,
,0.79297301,,,,,,,0.54893783,
,0.90435426,,,,,,,0.58540457,
,0.62154944,,,,,,,0.88911274,
,0.8120033,,,,,,,0.87302678,
,0.83683569,,,,,,,0.66452833,
,0.99550126,,,,,,,0.95877296,
,0.11712002,,,,,,,0.50251748,
,0.56070161,,,,,,,0.01443599,
,0.85120836,,,,,,,0.58540457,
,0.85340243,,,,,,,0.47562933,
,0.3684086,,,,,,,0.78015331,
,0.42959101,,,,,,,0.7691344,
,0.99973903,,,,,,,0.99673889,
,0.63813069,,,,,,,0.99888365,
,0.58181777,,,,,,,0.99206653,
,0.76912375,,,,,,,0.54893783,
,0.95364136,,,,,,,0.87294805,
,0.83434366,,,,,,,0.84095755,
,0.42012994,,,,,,,0.48086435,
,0.82780357,,,,,,,0.28010517,
,0.755754,,,,,,,0.98771955,
,0.07720592,,,,,,,0.98905438,
,0.74788804,,,,,,,0.55888053,
,0.92685409,,,,,,,0.79721046,
,0.95490541,,,,,,,0.78015331,
,0.52211806,,,,,,,0.59011723,
,0.34230706,,,,,,,0.83479099,
,0.87879518,,,,,,,0.43650712,
,0.75086856,,,,,,,0.58540457,
,0.00022783,,,,,,,0.99888365,
,0.62946679,,,,,,,0.84095755,
,0.98665699,,,,,,,0.67158885,
,0.00022783,,,,,,,0.76274351,
,0.59789454,,,,,,,0.37772164,
,0.12761087,,,,,,,0.58540457,
,0.95496179,,,,,,,0.6810106,
,0.42151189,,,,,,,0.89143079,
,0.09328067,,,,,,,0.98459336,
,0.36401035,,,,,,,0.51444348,
,0.09291762,,,,,,,0.97825699,
,0.76469959,,,,,,,0.91088671,
,0.00053511,,,,,,,0.1026381,
,0.99113948,,,,,,,0.83783135,
,0.9262532,,,,,,,0.49619007,
,0.16439417,,,,,,,0.99461447,
,0.68857807,,,,,,,0.6810106,
,0.72094018,,,,,,,0.57154561,
,0.35723853,,,,,,,0.99888365,
,0.96269934,,,,,,,0.41616174,
,0.24919879,,,,,,,0.95877296,
,0.96662811,,,,,,,0.76385645,
,0.5729531,,,,,,,0.35519981,
,0.997546,,,,,,,0.96910863,
,0.57844178,,,,,,,0.40930964,
,0.85225652,,,,,,,0.99127284,
,0.56393803,,,,,,,0.87984889,
,0.80736988,,,,,,,0.96438865,
,0.55325474,,,,,,,0.84033329,
,0.91258705,,,,,,,0.91644447,
,0.59996757,,,,,,,0.10086865,
,0.50687957,,,,,,,0.73553904,
,0.46437049,,,,,,,0.88052382,
,0.72579866,,,,,,,0.92845398,
,3.10739e-5,,,,,,,0.32000039,
,0.87782363,,,,,,,0.82365218,
,0.91837573,,,,,,,0.91644447,
,0.22065215,,,,,,,0.49822501,
,0.9421712,,,,,,,0.98682498,
,0.76052501,,,,,,,0.9417952,
,0.89644648,,,,,,,0.74039835,
,0.07204983,,,,,,,0.30743253,
,0.1756966,,,,,,,0.94263042,
,0.17397549,,,,,,,0.87920572,
,0.50746195,,,,,,,0.74102829,
,0.1756966,,,,,,,0.68328289,
,0.73159695,,,,,,,0.85784556,
,0.75411854,,,,,,,0.73406975,
,0.98804407,,,,,,,0.97662715,
,0.11852529,,,,,,,0.72319988,
,0.20612389,,,,,,,0.75049612,
,0.47680915,,,,,,,0.48685303,
,0.71104813,,,,,,,0.72049333,
,0.1756966,,,,,,,0.30743253,
,0.2812661,,,,,,,0.2237405,
,0.82103713,,,,,,,0.48516186,
,0.57154561,,,,,,,0.45270928,
,0.61783288,,,,,,,0.83757848,
,0.99943142,,,,,,,0.6810106,
,0.94049019,,,,,,,0.89124871,
,0.98813786,,,,,,,0.51437853,
,0.87554365,,,,,,,0.78242254,
,0.97653407,,,,,,,0.93088475,
,0.01222732,,,,,,,0.59566146,
,0.93426509,,,,,,,0.85252451,
,0.97831668,,,,,,,0.36577393,
,0.56902885,,,,,,,0.36577393,
,0.86504965,,,,,,,0.36577393,
,0.87554365,,,,,,,0.36577393,
,0.99099706,,,,,,,0.36577393,
,0.93774855,,,,,,,0.36577393,
,0.88955169,,,,,,,0.41826982,
,0.9556246,,,,,,,0.44109974,
,0.99619004,,,,,,,0.36577393,
,0.99275994,,,,,,,0.36577393,
,0.78895035,,,,,,,0.36577393,
,0.43892402,,,,,,,0.36577393,
,0.43892402,,,,,,,0.77314052,
,0.70830995,,,,,,,0.36577393,
,0.43892402,,,,,,,0.36577393,
,0.67459677,,,,,,,0.36577393,
,0.83282189,,,,,,,0.36577393,
,0.9712286,,,,,,,0.36577393,
,0.82780357,,,,,,,0.36577393,
,0.37744432,,,,,,,0.91628122,
,0.62441725,,,,,,,0.36577393,
,0.1756966,,,,,,,0.36577393,
,0.87045976,,,,,,,0.52505899,
,0.97510334,,,,,,,0.36577393,
,0.76618617,,,,,,,0.36577393,
,0.97038724,,,,,,,0.36577393,
,0.92668239,,,,,,,0.36577393,
,0.97038724,,,,,,,0.90619786,
,0.79086214,,,,,,,0.36577393,
,0.38717562,,,,,,,0.36577393,
,0.0002287,,,,,,,0.36577393,
,0.40047412,,,,,,,0.32796357,
,0.66789505,,,,,,,0.43343745,
,0.90003108,,,,,,,0.63306073,
,0.56634153,,,,,,,0.77489141,
,0.65996988,,,,,,,0.79864065,
,0.67395326,,,,,,,0.28059745,
,0.97872608,,,,,,,0.89642698,
,0.82353013,,,,,,,0.76035194,
,0.82353013,,,,,,,0.36577393,
,0.39023132,,,,,,,0.36577393,
,0.71714629,,,,,,,0.36577393,
,0.97104894,,,,,,,0.85957928,
,0.73749709,,,,,,,0.36577393,
,0.90166739,,,,,,,0.97634704,
,0.90019202,,,,,,,0.36577393,
,0.85245912,,,,,,,0.77380982,
,0.2977741,,,,,,,0.36577393,
,0.99182422,,,,,,,0.82001956,
,0.40069983,,,,,,,0.36577393,
,0.96375585,,,,,,,0.98845374,
,0.44591741,,,,,,,0.36308251,
,0.99864419,,,,,,,0.36577393,
,0.92040921,,,,,,,0.86339751,
,0.37240806,,,,,,,0.65390075,
,0.99218558,,,,,,,0.7335013,
,0.5231659,,,,,,,0.57461118,
,0.92487533,,,,,,,0.62610428,
,0.60066819,,,,,,,0.97731843,
,0.65524835,,,,,,,0.36577393,
,0.85980002,,,,,,,0.99980382,
,0.53649996,,,,,,,0.25565039,
,0.96537899,,,,,,,0.36577393,
,0.57940224,,,,,,,0.36577393,
,0.99559662,,,,,,,0.36577393,
,0.58552349,,,,,,,0.36577393,
,0.97954919,,,,,,,0.36577393,
,0.81448949,,,,,,,0.36577393,
,0.97954919,,,,,,,0.36577393,
,0.47680915,,,,,,,0.36577393,
,0.76391056,,,,,,,0.36577393,
,0.6664228,,,,,,,0.89124871,
,0.00528008,,,,,,,0.36577393,
,0.87027021,,,,,,,0.36577393,
,0.83533641,,,,,,,0.36577393,
,0.87027021,,,,,,,0.36577393,
,0.28840771,,,,,,,0.90837307,
,0.89854943,,,,,,,0.36577393,
,1,,,,,,,0.36577393,
,0.8652165,,,,,,,0.36577393,
,0.74286632,,,,,,,0.36577393,
,0.98219307,,,,,,,0.94450038,
,0.45100275,,,,,,,0.36577393,
,0.44098388,,,,,,,0.36577393,
,0.74286632,,,,,,,0.36577393,
,0.97290191,,,,,,,0.36577393,
,0.63648493,,,,,,,0.36577393,
,0.71664295,,,,,,,0.36577393,
,0.97326441,,,,,,,0.94450038,
,0.17397549,,,,,,,0.77093178,
,0.45667393,,,,,,,0.36577393,
,0.29138024,,,,,,,0.36577393,
,0.12637473,,,,,,,0.46549991,
,0.74178177,,,,,,,0.70848347,
,0.92660625,,,,,,,0.36577393,
,0.99213159,,,,,,,0.45034917,
,0.99731707,,,,,,,0.53646514,
,0.18957716,,,,,,,0.77639842,
,0.986149,,,,,,,0.66399086,
,0.98798937,,,,,,,0.44311733,
,0.97038724,,,,,,,0.06774157,
,0.94876071,,,,,,,0.92173448,
,0.69343974,,,,,,,0.91696598,
,0.74286632,,,,,,,0.45139399,
,0.73937834,,,,,,,0.35166238,
,0.73937834,,,,,,,0.72215974,
,0.82362022,,,,,,,0.30036298,
,0.78787939,,,,,,,0.89248986,
,0.95658522,,,,,,,0.95319547,
,0.83900455,,,,,,,0.75313075,
,0.82766953,,,,,,,0.95090934,
,0.48962149,,,,,,,0.51150797,
,0.94965024,,,,,,,0.69263134,
,0.82958798,,,,,,,0.76696455,
,0.37129623,,,,,,,0.69114121,
,0.96861721,,,,,,,0.99199515,
,0.92164714,,,,,,,0.36577393,
,0.88273927,,,,,,,0.36577393,
,0.75450401,,,,,,,0.36577393,
,0.81997675,,,,,,,0.36577393,
