alaskaair,AmericanAir,delta,flyfrontier,hawaiianair,jetblue,southwest,spiritairlines,united,virginamerica
,0.998462548,,,,,,,0.928129141,
,0.996357043,,,,,,,0.97282535,
,0.98132577,,,,,,,0.97282535,
,0.99872497,,,,,,,0.97282535,
,0.89442694,,,,,,,0.928129141,
,0.998293597,,,,,,,0.928129141,
,0.998698519,,,,,,,0.97282535,
,0.965641062,,,,,,,0.928129141,
,0.892087162,,,,,,,0.686511435,
,0.998780105,,,,,,,0.97282535,
,0.961666739,,,,,,,0.928129141,
,0.787091163,,,,,,,0.928129141,
,0.662158924,,,,,,,0.928129141,
,0.941413049,,,,,,,0.686511435,
,0.795165837,,,,,,,0.686511435,
,1,,,,,,,0.928129141,
,0.899911353,,,,,,,0.97282535,
,1,,,,,,,0.928129141,
,0.995343482,,,,,,,0.928129141,
,0.726558242,,,,,,,0.686511435,
,0.713932373,,,,,,,0.686511435,
,0.997653076,,,,,,,0.686511435,
,0.999729262,,,,,,,0.928129141,
,1,,,,,,,0.928129141,
,0.935131802,,,,,,,0.97282535,
,0.968429728,,,,,,,0.97282535,
,0.842785319,,,,,,,0.686511435,
,0.907720961,,,,,,,0.928129141,
,0.801659706,,,,,,,0.686511435,
,0.969257969,,,,,,,0.99786374,
,0.999521918,,,,,,,0.928129141,
,0.96545978,,,,,,,0.686511435,
,0.942628252,,,,,,,0.97282535,
,0.96545978,,,,,,,0.928129141,
,0.950440425,,,,,,,0.97282535,
,0.903436064,,,,,,,0.97282535,
,0.973738019,,,,,,,0.97282535,
,0.974923308,,,,,,,0.928129141,
,0.940083118,,,,,,,0.97282535,
,0.903436064,,,,,,,0.928129141,
,0.984347526,,,,,,,0.686511435,
,0.999801549,,,,,,,0.97282535,
,0.997934489,,,,,,,0.686511435,
,0.999719414,,,,,,,0.97282535,
,0.8785137,,,,,,,0.97282535,
,0.998755989,,,,,,,0.686511435,
,0.984024744,,,,,,,0.97282535,
,0.931446864,,,,,,,0.928129141,
,0.571677842,,,,,,,0.928129141,
,0.997944626,,,,,,,0.928129141,
,0.983700387,,,,,,,0.686511435,
,0.996071416,,,,,,,0.928129141,
,0.973481339,,,,,,,0.928129141,
,0.985661433,,,,,,,0.686511435,
,0.960653245,,,,,,,0.686511435,
,0.99093843,,,,,,,0.686511435,
,0.977394122,,,,,,,0.928129141,
,0.845941786,,,,,,,0.686511435,
,0.819922129,,,,,,,0.97282535,
,0.960448624,,,,,,,0.97282535,
,0.999934647,,,,,,,0.928129141,
,0.996203984,,,,,,,0.97282535,
,0.977472866,,,,,,,0.686511435,
,0.987049682,,,,,,,0.928129141,
,0.909065692,,,,,,,0.928129141,
,0.96302367,,,,,,,0.97282535,
,0.995353252,,,,,,,0.928129141,
,1,,,,,,,0.975526824,
,0.949271646,,,,,,,0.686511435,
,0.978622144,,,,,,,0.97282535,
,0.964079306,,,,,,,0.928129141,
,0.960900455,,,,,,,0.686511435,
,0.975502461,,,,,,,0.686511435,
,0.977181482,,,,,,,0.928129141,
,0.465912957,,,,,,,0.97282535,
,0.745465032,,,,,,,0.928129141,
,0.997641081,,,,,,,0.686511435,
,0.997641081,,,,,,,0.686511435,
,0.978622144,,,,,,,0.97282535,
,0.974688029,,,,,,,0.97282535,
,0.746230849,,,,,,,0.928129141,
,0.992205099,,,,,,,0.928129141,
,0.999990242,,,,,,,0.97282535,
,0.997825913,,,,,,,0.686511435,
,0.999858407,,,,,,,0.928129141,
,0.994672492,,,,,,,0.928129141,
,0.971312869,,,,,,,0.928129141,
,0.943384439,,,,,,,0.928129141,
,0.702524833,,,,,,,0.97282535,
,0.861454088,,,,,,,0.97282535,
,0.960900455,,,,,,,0.686511435,
,0.978506987,,,,,,,0.928129141,
,0.998675295,,,,,,,0.928129141,
,0.974167503,,,,,,,0.928129141,
,0.970072122,,,,,,,0.928129141,
,0.754957539,,,,,,,0.686511435,
,0.97366786,,,,,,,0.686511435,
,0.999885757,,,,,,,0.97282535,
,0.608804556,,,,,,,0.686511435,
,0.999685084,,,,,,,0.686511435,
,0.999719991,,,,,,,0.686511435,
,0.936016029,,,,,,,0.686511435,
,0.998705467,,,,,,,0.97282535,
,0.916022344,,,,,,,0.686511435,
,0.998268337,,,,,,,0.928129141,
,0.919787994,,,,,,,0.928129141,
,0.990463817,,,,,,,0.97282535,
,0.999567986,,,,,,,0.686511435,
,0.988602068,,,,,,,0.928129141,
,0.999686827,,,,,,,0.928129141,
,0.936016029,,,,,,,0.686511435,
,0.936016029,,,,,,,0.97282535,
,0.946664873,,,,,,,0.686511435,
,0.805037245,,,,,,,0.686511435,
,0.936016029,,,,,,,0.97282535,
,0.819922129,,,,,,,0.97282535,
,0.993317446,,,,,,,0.928129141,
,0.819922129,,,,,,,0.97282535,
,0.991232522,,,,,,,0.686511435,
,0.98379121,,,,,,,0.97282535,
,0.867236227,,,,,,,0.928129141,
,0.920543167,,,,,,,0.97282535,
,0.998603251,,,,,,,0.97282535,
,0.975192528,,,,,,,0.686511435,
,0.673953256,,,,,,,0.928129141,
,0.114380175,,,,,,,0.928129141,
,0.692292735,,,,,,,0.686511435,
,0.963016191,,,,,,,0.97282535,
,0.991274918,,,,,,,0.686511435,
,0.999079488,,,,,,,0.97282535,
,0.926608975,,,,,,,0.928129141,
,0.995948547,,,,,,,0.686511435,
,0.99955052,,,,,,,0.928129141,
,0.996844287,,,,,,,0.928129141,
,0.563694561,,,,,,,0.686511435,
,0.903601691,,,,,,,0.97282535,
,0.974639628,,,,,,,0.686511435,
,0.992165555,,,,,,,0.686511435,
,0.766994934,,,,,,,0.686511435,
,0.990604923,,,,,,,0.97282535,
,0.989330191,,,,,,,0.97282535,
,0.944459483,,,,,,,0.99035248,
,0.989330191,,,,,,,0.97282535,
,0.996025247,,,,,,,0.928129141,
,0.991270592,,,,,,,0.97282535,
,0.998806559,,,,,,,0.97282535,
,0.733235366,,,,,,,0.97282535,
,0.801285788,,,,,,,0.686511435,
,0.999341028,,,,,,,0.945659872,
,0.982063884,,,,,,,0.928129141,
,0.948865614,,,,,,,0.85262758,
,0.836242231,,,,,,,0.928129141,
,0.95138099,,,,,,,0.686511435,
,0.987868689,,,,,,,0.686511435,
,0.953529382,,,,,,,0.686511435,
,0.995912232,,,,,,,0.928129141,
,0.912486482,,,,,,,0.97282535,
,0.994123032,,,,,,,0.933447897,
,0.871964372,,,,,,,0.686511435,
,0.987881984,,,,,,,0.928129141,
,0.945924421,,,,,,,0.686511435,
,0.982063884,,,,,,,0.928129141,
,0.457738574,,,,,,,0.97282535,
,0.941515552,,,,,,,0.686511435,
,0.996664561,,,,,,,0.928129141,
,0.984194258,,,,,,,0.99035248,
,0.643534918,,,,,,,0.943393518,
,0.922816165,,,,,,,0.97282535,
,0.989978793,,,,,,,0.928129141,
,0.989778117,,,,,,,0.992124485,
,0.989116562,,,,,,,0.97282535,
,0.880362772,,,,,,,0.97282535,
,0.982063884,,,,,,,0.686511435,
,0.991683562,,,,,,,0.97282535,
,0.999658728,,,,,,,0.686511435,
,0.989431577,,,,,,,0.97282535,
,0.957569465,,,,,,,0.97282535,
,0.864613625,,,,,,,0.97282535,
,0.927290848,,,,,,,0.97282535,
,0.99955052,,,,,,,0.97282535,
,0.998122041,,,,,,,0.928129141,
,0.997503112,,,,,,,0.928129141,
,0.62647408,,,,,,,0.686511435,
,0.888161726,,,,,,,0.928129141,
,0.999776056,,,,,,,0.97282535,
,0.995772845,,,,,,,0.686511435,
,0.959146448,,,,,,,0.686511435,
,0.839774338,,,,,,,0.686511435,
,0.999993231,,,,,,,0.97282535,
,0.942036472,,,,,,,0.928129141,
,0.96545978,,,,,,,0.97282535,
,0.998264946,,,,,,,0.97282535,
,0.996484073,,,,,,,0.686511435,
,0.925969217,,,,,,,0.686511435,
,0.837367502,,,,,,,0.928129141,
,0.930664383,,,,,,,0.928129141,
,0.999824781,,,,,,,0.928129141,
,0.948396835,,,,,,,0.97282535,
,0.962002621,,,,,,,0.686511435,
,0.998767811,,,,,,,0.928129141,
,0.822662305,,,,,,,0.686511435,
,0.822662305,,,,,,,0.97282535,
,0.998083756,,,,,,,0.686511435,
,0.930664383,,,,,,,0.686511435,
,0.999968083,,,,,,,0.928129141,
,0.999849395,,,,,,,0.97282535,
,0.957275144,,,,,,,0.928129141,
,0.998901598,,,,,,,0.928129141,
,0.998812705,,,,,,,0.686511435,
,0.990966492,,,,,,,0.97282535,
,0.999484759,,,,,,,0.97282535,
,0.958704525,,,,,,,0.928129141,
,0.282180745,,,,,,,0.928129141,
,0.999209283,,,,,,,0.999730014,
,0.929460403,,,,,,,0.686511435,
,0.98647876,,,,,,,0.686511435,
,0.999702286,,,,,,,0.928129141,
,0.999998144,,,,,,,0.686511435,
,0.713061548,,,,,,,0.686511435,
,0.825225484,,,,,,,0.928129141,
,0.944793725,,,,,,,0.97282535,
,0.765838453,,,,,,,0.97282535,
,0.981356532,,,,,,,0.686511435,
,0.873875676,,,,,,,0.928129141,
,0.936016029,,,,,,,0.928129141,
,0.97324931,,,,,,,0.928129141,
,0.931310092,,,,,,,0.686511435,
,0.973862269,,,,,,,0.686511435,
,0.928481879,,,,,,,0.97282535,
,0.904038944,,,,,,,0.878756828,
,0.936016029,,,,,,,0.928129141,
,0.968884822,,,,,,,0.97282535,
,0.994659706,,,,,,,0.686511435,
,0.932336695,,,,,,,0.97282535,
,0.996795022,,,,,,,0.928129141,
,0.997686759,,,,,,,0.97282535,
,0.999930132,,,,,,,0.928129141,
,0.77817109,,,,,,,0.686511435,
,0.778238405,,,,,,,0.686511435,
,0.998476195,,,,,,,0.928129141,
,0.986556966,,,,,,,0.928129141,
,0.261041956,,,,,,,0.97282535,
,0.974939683,,,,,,,0.97282535,
,0.993114034,,,,,,,0.686511435,
,0.986412978,,,,,,,0.985489129,
,0.981780942,,,,,,,0.686511435,
,0.981356532,,,,,,,0.99035248,
,0.924688912,,,,,,,0.97282535,
,0.996720992,,,,,,,0.928129141,
,0.999777235,,,,,,,0.928129141,
,0.931446864,,,,,,,0.686511435,
,0.965927889,,,,,,,0.97282535,
,0.989857837,,,,,,,0.686511435,
,0.98379121,,,,,,,0.97282535,
,0.282180745,,,,,,,0.686511435,
,0.864759879,,,,,,,0.97282535,
,0.985819283,,,,,,,0.686511435,
,0.982771303,,,,,,,0.686511435,
,0.978962772,,,,,,,0.97282535,
,0.996075953,,,,,,,0.97282535,
,0.999923916,,,,,,,0.97282535,
,0.983110344,,,,,,,0.97282535,
,0.71655766,,,,,,,0.686511435,
,0.995611938,,,,,,,0.686511435,
,0.809695064,,,,,,,0.686511435,
,0.974688029,,,,,,,0.686511435,
,0.999940767,,,,,,,0.97282535,
,0.933976467,,,,,,,0.97282535,
,0.992229346,,,,,,,0.686511435,
,0.758801506,,,,,,,0.686511435,
,0.956318653,,,,,,,0.97282535,
,0.989637857,,,,,,,0.879364937,
,0.998408682,,,,,,,0.686511435,
,0.910795751,,,,,,,0.97282535,
,0.999279662,,,,,,,0.545972292,
,0.985207034,,,,,,,0.97282535,
,0.999124098,,,,,,,0.97282535,
,0.999279662,,,,,,,0.97282535,
,0.999279662,,,,,,,0.686511435,
,0.767375378,,,,,,,0.97282535,
,0.999596838,,,,,,,0.686511435,
,0.988529047,,,,,,,0.686511435,
,0.947041785,,,,,,,0.686511435,
,0.785051356,,,,,,,0.686511435,
,0.988327633,,,,,,,0.97282535,
,0.653210167,,,,,,,0.97282535,
,0.997217308,,,,,,,0.97282535,
,0.964079306,,,,,,,0.97282535,
,0.996981373,,,,,,,0.97282535,
,0.99895483,,,,,,,0.686511435,
,0.99702363,,,,,,,0.950121034,
,0.999066989,,,,,,,0.840783596,
,0.942782726,,,,,,,0.686511435,
,0.98843249,,,,,,,0.686511435,
,0.986407347,,,,,,,0.686511435,
,0.749307057,,,,,,,0.686511435,
,0.765633955,,,,,,,0.97282535,
,0.701237984,,,,,,,0.686511435,
,0.683220132,,,,,,,0.686511435,
,0.990427953,,,,,,,0.97282535,
,0.99472391,,,,,,,0.686511435,
,0.998396833,,,,,,,0.97282535,
,0.997683642,,,,,,,0.97282535,
,0.560361669,,,,,,,0.97282535,
,0.922518626,,,,,,,0.686511435,
,0.936016029,,,,,,,0.686511435,
,0.981020613,,,,,,,0.686511435,
,0.773622488,,,,,,,0.999946154,
,0.80265476,,,,,,,0.686511435,
,0.990958611,,,,,,,0.686511435,
,0.995510481,,,,,,,0.686511435,
,0.701237984,,,,,,,0.97282535,
,0.998815394,,,,,,,0.97282535,
,0.999777235,,,,,,,0.97282535,
,0.861295275,,,,,,,0.686511435,
,0.560361669,,,,,,,0.963068866,
,0.998738322,,,,,,,0.99786374,
,0.994022337,,,,,,,0.686511435,
,0.995679998,,,,,,,0.686511435,
,0.989164791,,,,,,,0.97282535,
,0.846945204,,,,,,,0.97282535,
,0.981757136,,,,,,,0.97282535,
,0.986436144,,,,,,,0.686511435,
,0.995132667,,,,,,,0.97282535,
,0.956037914,,,,,,,0.97282535,
,0.998396689,,,,,,,0.97282535,
,0.767375378,,,,,,,0.686511435,
,0.911760288,,,,,,,1,
,0.936016029,,,,,,,0.97282535,
,0.995706542,,,,,,,0.686511435,
,0.999084972,,,,,,,0.686511435,
,0.898731598,,,,,,,0.97282535,
,0.771215971,,,,,,,0.97282535,
,0.771215971,,,,,,,0.97282535,
,0.771215971,,,,,,,0.97282535,
,0.983273121,,,,,,,0.97282535,
,0.985164856,,,,,,,0.97282535,
,0.995019044,,,,,,,0.686511435,
,0.76788018,,,,,,,0.686511435,
,0.957961028,,,,,,,0.686511435,
,0.98001841,,,,,,,0.686511435,
,0.9851416,,,,,,,0.686511435,
,0.918768419,,,,,,,0.905639605,
,0.997815344,,,,,,,0.905639605,
,0.926971294,,,,,,,0.905639605,
,0.926971294,,,,,,,0.905639605,
,0.905259494,,,,,,,0.905639605,
,0.721436837,,,,,,,0.905639605,
,0.985832837,,,,,,,0.905639605,
,0.789517586,,,,,,,0.905639605,
,0.998377592,,,,,,,0.905639605,
,0.990742953,,,,,,,0.905639605,
,0.980318917,,,,,,,0.686511435,
,0.992272175,,,,,,,0.905639605,
,1,,,,,,,0.905639605,
,0.950741019,,,,,,,0.97282535,
,0.857074337,,,,,,,0.686511435,
,0.979192403,,,,,,,0.686511435,
,0.958671257,,,,,,,0.686511435,
,0.99961747,,,,,,,0.97282535,
,0.975412206,,,,,,,0.686511435,
,0.856744501,,,,,,,0.97282535,
,0.958671257,,,,,,,0.686511435,
,0.958671257,,,,,,,0.97282535,
,0.619691734,,,,,,,0.686511435,
,0.886827773,,,,,,,0.97282535,
,0.986560281,,,,,,,0.97282535,
,0.999945629,,,,,,,0.686511435,
,0.764526805,,,,,,,0.686511435,
,0.985484409,,,,,,,0.97282535,
,0.999575893,,,,,,,0.686511435,
,0.813115137,,,,,,,0.97282535,
,0.999493414,,,,,,,0.686511435,
,0.992272175,,,,,,,0.97282535,
,0.955215292,,,,,,,0.686511435,
,0.999871788,,,,,,,0.97282535,
,0.943676948,,,,,,,0.686511435,
,0.998533838,,,,,,,0.686511435,
,0.886827773,,,,,,,0.97282535,
,0.806731424,,,,,,,0.97282535,
,0.993442847,,,,,,,0.686511435,
,0.858127022,,,,,,,0.686511435,
,0.999820336,,,,,,,0.686511435,
,0.978815222,,,,,,,0.686511435,
,0.908998711,,,,,,,0.686511435,
,0.972617586,,,,,,,0.97282535,
,0.94562389,,,,,,,0.686511435,
,0.978443803,,,,,,,0.97282535,
,0.998183436,,,,,,,0.97282535,
,0.96764792,,,,,,,0.97282535,
,0.956318653,,,,,,,0.97282535,
,0.989629034,,,,,,,0.97282535,
,0.78785265,,,,,,,0.97282535,
,0.999891836,,,,,,,0.97282535,
,0.963793207,,,,,,,0.686511435,
,0.867349021,,,,,,,0.686511435,
,0.999422382,,,,,,,0.686511435,
,0.97112026,,,,,,,0.97282535,
,0.998603251,,,,,,,0.686511435,
,0.997145955,,,,,,,0.97282535,
,0.999739204,,,,,,,0.686511435,
,0.999391095,,,,,,,0.97282535,
,0.580327998,,,,,,,0.97282535,
,0.6132158,,,,,,,0.97282535,
,0.98714444,,,,,,,0.97282535,
,0.999904166,,,,,,,0.97282535,
,0.745421387,,,,,,,0.97282535,
,0.708309947,,,,,,,0.97282535,
,0.745421387,,,,,,,0.97282535,
,0.935404844,,,,,,,0.933447897,
,0.887676074,,,,,,,0.969031303,
,0.996020929,,,,,,,0.935593107,
,0.999817799,,,,,,,0.766964551,
,0.843064689,,,,,,,0.931700566,
,0.957961028,,,,,,,0.988888489,
,0.999314352,,,,,,,0.766964551,
,0.999346987,,,,,,,0.982443697,
,0.996056518,,,,,,,0.983912272,
,0.998412253,,,,,,,0.933447897,
,0.627425986,,,,,,,0.991926485,
,0.95374426,,,,,,,0.997726503,
,0.71655766,,,,,,,0.719226897,
,0.997009918,,,,,,,0.766964551,
,0.452657247,,,,,,,0.999690019,
,0.979683377,,,,,,,0.999976826,
,0.999694974,,,,,,,0.866420089,
,0.999385876,,,,,,,0.957942902,
,0.963315265,,,,,,,0.996085479,
,0.726357538,,,,,,,0.997881445,
,0.773382469,,,,,,,0.771950902,
,0.974911081,,,,,,,0.999904145,
,0.841767716,,,,,,,0.883862841,
,0.999500553,,,,,,,0.935593107,
,0.998349788,,,,,,,0.980378638,
,0.998349788,,,,,,,0.948491696,
,0.956318653,,,,,,,0.993333225,
,0.99386548,,,,,,,0.993649115,
,0.995573193,,,,,,,0.883862841,
,0.981407874,,,,,,,0.488064768,
,0.712420708,,,,,,,0.983824026,
,0.99093331,,,,,,,0.964389338,
,0.241498777,,,,,,,0.851505748,
,0.827242642,,,,,,,0.99810674,
,0.880989082,,,,,,,0.935593107,
,0.586229529,,,,,,,0.978574602,
,0.813115137,,,,,,,0.935593107,
,0.999274976,,,,,,,0.935593107,
,0.768280978,,,,,,,0.933447897,
,0.999394082,,,,,,,0.933447897,
,0.951078982,,,,,,,0.933447897,
,0.996868635,,,,,,,0.971481521,
,0.993641285,,,,,,,0.999976826,
,0.824646374,,,,,,,0.943393518,
,0.991515554,,,,,,,0.983357941,
,0.999964129,,,,,,,0.933447897,
,0.886827773,,,,,,,0.89756159,
,0.999031574,,,,,,,0.949222506,
,0.974816003,,,,,,,0.894612818,
,0.99827324,,,,,,,0.933447897,
,0.47378157,,,,,,,0.969031303,
,0.999717274,,,,,,,0.999671065,
,0.992154743,,,,,,,0.927090348,
,0.881033111,,,,,,,0.9999242,
,0.991563789,,,,,,,0.935593107,
,0.965030046,,,,,,,0.933447897,
,0.64666688,,,,,,,0.733033848,
,0.64666688,,,,,,,0.99786374,
,0.882567337,,,,,,,0.993507797,
,0.86175577,,,,,,,0.997018462,
,0.979062835,,,,,,,0.933447897,
,0.996472387,,,,,,,0.733033848,
,0.926727894,,,,,,,0.766964551,
,0.999657488,,,,,,,0.986958353,
,0.999795339,,,,,,,0.976365512,
,0.758801506,,,,,,,0.933447897,
,0.992906517,,,,,,,0.989835927,
,0.991603264,,,,,,,0.883862841,
,0.58773989,,,,,,,0.766964551,
,0.744361031,,,,,,,0.99447922,
,0.99372664,,,,,,,0.809434517,
,0.939261719,,,,,,,0.996671203,
,0.99999693,,,,,,,0.9994911,
,0.999478412,,,,,,,0.999960577,
,0.999714579,,,,,,,0.950121034,
,0.964964518,,,,,,,0.997812923,
,0.974325071,,,,,,,0.948491696,
,0.608804556,,,,,,,0.99943383,
,0.997019146,,,,,,,0.918646684,
,0.975657315,,,,,,,0.708309947,
,0.984336428,,,,,,,0.964783194,
,0.996948756,,,,,,,0.964783194,
,0.976183222,,,,,,,0.942879747,
,0.999190076,,,,,,,0.933447897,
,0.993106165,,,,,,,0.750496117,
,0.964871088,,,,,,,0.772740368,
,0.971950389,,,,,,,0.919997274,
,0.878756828,,,,,,,0.957177288,
,0.974634437,,,,,,,0.976365512,
,0.971537433,,,,,,,0.991397392,
,0.990460132,,,,,,,0.766964551,
,0.908979683,,,,,,,0.792465273,
,0.979027137,,,,,,,0.998913959,
,0.570269307,,,,,,,0.998913959,
,0.706838799,,,,,,,0.99970425,
,0.980139849,,,,,,,0.935593107,
,0.966634564,,,,,,,0.963442625,
,0.997689458,,,,,,,0.992728972,
,0.997062311,,,,,,,0.933447897,
,0.994672492,,,,,,,0.918646684,
,0.990604923,,,,,,,0.997812923,
,0.977265172,,,,,,,0.999485562,
,0.871240305,,,,,,,0.773622488,
,0.991313838,,,,,,,0.997812923,
,0.973741599,,,,,,,0.733033848,
,0.975324515,,,,,,,0.933447897,
,0.921689016,,,,,,,0.804306381,
,0.936019622,,,,,,,0.933447897,
,0.981648644,,,,,,,0.727976439,
,0.956544505,,,,,,,0.883862841,
,0.726357538,,,,,,,0.99923133,
,0.998593425,,,,,,,0.976365512,
,0.998774524,,,,,,,0.933447897,
,0.998765483,,,,,,,0.933447897,
,0.822411237,,,,,,,0.488064768,
,0.800124073,,,,,,,0.999244911,
,0.993745252,,,,,,,0.733033848,
,0.994955904,,,,,,,0.998375874,
,0.697031128,,,,,,,0.809627256,
,0.998460643,,,,,,,0.703952298,
,0.986498353,,,,,,,0.933447897,
,0.715738441,,,,,,,0.733033848,
,0.997492254,,,,,,,0.933447897,
,0.975672035,,,,,,,0.999773828,
,0.988605674,,,,,,,0.989426033,
,0.966238187,,,,,,,0.999854865,
,0.766964551,,,,,,,0.89756159,
,0.982883371,,,,,,,0.950121034,
,0.992618797,,,,,,,0.997812923,
,0.997857677,,,,,,,0.993507797,
,0.771950902,,,,,,,0.933447897,
,0.98559372,,,,,,,0.947020716,
,0.988473806,,,,,,,0.999244911,
,0.935856537,,,,,,,0.99786374,
,0.997689458,,,,,,,0.819880784,
,0.997844619,,,,,,,0.992405368,
,0.992935756,,,,,,,0.949372196,
,0.729940358,,,,,,,0.935593107,
,0.979683377,,,,,,,0.988009173,
,0.994089871,,,,,,,0.997455618,
,0.935856537,,,,,,,0.691721538,
,0.953931392,,,,,,,0.996114769,
,0.812760815,,,,,,,0.980606057,
,0.797791832,,,,,,,0.953948528,
,0.387028526,,,,,,,0.953948528,
,0.846688363,,,,,,,0.997807198,
,0.975220817,,,,,,,0.933447897,
,0.953931392,,,,,,,0.999147845,
,0.942184815,,,,,,,0.750496117,
,0.91535609,,,,,,,0.940617109,
,0.959102146,,,,,,,0.975526824,
,0.947282006,,,,,,,0.860670487,
,0.884996385,,,,,,,0.991454769,
,0.765680605,,,,,,,0.933447897,
,0.998502904,,,,,,,0.995398863,
,0.957156378,,,,,,,0.993707472,
,0.99400371,,,,,,,0.750496117,
,0.909129324,,,,,,,0.975526824,
,0.998332449,,,,,,,0.768280978,
,0.943835659,,,,,,,0.933447897,
,0.79138597,,,,,,,0.719226897,
,0.992491629,,,,,,,0.778019146,
,0.997733366,,,,,,,0.611078998,
,0.946143442,,,,,,,0.666967225,
,0.999919489,,,,,,,0.993507797,
,0.987911876,,,,,,,0.933447897,
,0.83784358,,,,,,,0.997812923,
,0.95227825,,,,,,,0.750496117,
,0.987376484,,,,,,,0.883862841,
,0.822398092,,,,,,,0.97996056,
,0.997680427,,,,,,,0.726357538,
,0.87730036,,,,,,,0.94094025,
,0.910406628,,,,,,,0.997435157,
,0.949376041,,,,,,,0.917792893,
,0.910406628,,,,,,,0.750496117,
,0.979247547,,,,,,,0.525612562,
,0.988972125,,,,,,,0.653210167,
,0.916042343,,,,,,,0.525612562,
,0.910406628,,,,,,,0.739378345,
,0.773382469,,,,,,,0.525612562,
,0.83784358,,,,,,,0.861766492,
,0.824414886,,,,,,,0.998913959,
,0.877314353,,,,,,,0.975526824,
,0.988266681,,,,,,,0.984526928,
,0.996453177,,,,,,,0.950121034,
,0.998074015,,,,,,,0.861766492,
,0.997844619,,,,,,,0.99436255,
,0.878756828,,,,,,,0.976799781,
,0.993561498,,,,,,,0.862902576,
,0.998552935,,,,,,,0.99786374,
,0.996453177,,,,,,,0.957177288,
,0.994643694,,,,,,,0.966955585,
,0.828190942,,,,,,,0.750496117,
,0.888768185,,,,,,,0.957177288,
,0.992662554,,,,,,,0.818596878,
,0.999849497,,,,,,,0.891711144,
,0.941156054,,,,,,,0.950121034,
,0.775499604,,,,,,,0.940717013,
,0.985901666,,,,,,,0.82082839,
,0.801742374,,,,,,,0.82082839,
,0.608804556,,,,,,,0.850249594,
,0.823530132,,,,,,,0.727976439,
,0.963200949,,,,,,,0.729340672,
,0.963200949,,,,,,,0.999910761,
,0.963200949,,,,,,,0.696528287,
,0.994643694,,,,,,,0.940717013,
,0.963200949,,,,,,,0.696528287,
,0.963200949,,,,,,,0.696528287,
,0.741741542,,,,,,,0.733033848,
,0.957714683,,,,,,,0.933447897,
,0.963200949,,,,,,,0.933447897,
,0.963200949,,,,,,,0.940717013,
,0.963200949,,,,,,,0.991388005,
,0.963200949,,,,,,,0.930573989,
,0.951045006,,,,,,,0.930573989,
,0.963200949,,,,,,,0.999927526,
,0.963200949,,,,,,,0.99818809,
,0.91602696,,,,,,,0.992591785,
,0.963200949,,,,,,,0.89756159,
,0.999972275,,,,,,,0.757817313,
,0.963200949,,,,,,,0.750496117,
,0.981725409,,,,,,,0.92169479,
,0.91535609,,,,,,,0.82082839,
,0.772740368,,,,,,,0.883862841,
,0.963200949,,,,,,,0.99774986,
,0.999942812,,,,,,,0.984207164,
,0.880509095,,,,,,,0.99838617,
,0.994388445,,,,,,,0.991454769,
,0.963200949,,,,,,,0.755410497,
,0.994445075,,,,,,,0.759300802,
,0.998861665,,,,,,,0.741250843,
,0.973747735,,,,,,,0.590436467,
,0.963200949,,,,,,,0.999681958,
,0.996538791,,,,,,,0.734261014,
,0.963200949,,,,,,,0.933447897,
,0.974688029,,,,,,,0.724153733,
,0.998096546,,,,,,,0.774540603,
,0.963200949,,,,,,,0.796966232,
,0.999970905,,,,,,,0.994915596,
,0.996274716,,,,,,,0.703952298,
,0.881431872,,,,,,,0.729320931,
,0.972807367,,,,,,,0.933447897,
,0.963200949,,,,,,,0.976365512,
,0.963200949,,,,,,,0.212291127,
,0.963200949,,,,,,,0.733033848,
,0.963200949,,,,,,,0.999244911,
,0.991202838,,,,,,,0.755410497,
,0.980432044,,,,,,,0.934938635,
,0.486288439,,,,,,,0.976365512,
,0.963200949,,,,,,,0.97584848,
,0.963200949,,,,,,,0.969031303,
,0.758827128,,,,,,,0.709409938,
,0.486288439,,,,,,,0.933447897,
,0.999955481,,,,,,,0.976365512,
,0.986728028,,,,,,,0.952672515,
,0.758827128,,,,,,,0.976497376,
,0.702524833,,,,,,,0.709409938,
,0.999495123,,,,,,,0.933447897,
,0.773382469,,,,,,,0.82082839,
,0.999952683,,,,,,,0.89756159,
,0.963200949,,,,,,,0.933447897,
,0.580327998,,,,,,,0.985311602,
,0.998448375,,,,,,,0.997812923,
,0.895475185,,,,,,,0.999969361,
,0.85397075,,,,,,,0.976159729,
,0.916343334,,,,,,,0.964783194,
,0.963200949,,,,,,,0.611067115,
,0.998921441,,,,,,,0.997812923,
,0.963200949,,,,,,,0.733033848,
,0.907668176,,,,,,,0.964783194,
,0.76169412,,,,,,,0.918646684,
,0.999906263,,,,,,,0.709409938,
,0.986889052,,,,,,,0.997203538,
,0.996624633,,,,,,,0.750496117,
,0.947419169,,,,,,,0.993543048,
,0.963200949,,,,,,,0.997812923,
,0.914266621,,,,,,,0.933447897,
,0.88679766,,,,,,,0.834364394,
,0.856808311,,,,,,,0.976076273,
,0.98335303,,,,,,,0.975526824,
,0.963657917,,,,,,,0.733033848,
,0.988065316,,,,,,,0.976076273,
,0.979636949,,,,,,,0.773287813,
,0.712420708,,,,,,,0.91371398,
,0.994223247,,,,,,,0.999759048,
,0.865885643,,,,,,,0.9985232,
,0.978382552,,,,,,,0.709409938,
,0.608804556,,,,,,,0.773287813,
,0.999955877,,,,,,,0.933447897,
